		Raw.Average	Raw.Average	Raw.Average	Raw.Average	Raw.Average	Raw.STD	Raw.STD	Raw.STD	Raw.STD	Raw.STD	Raw.RSD	Raw.RSD	Raw.RSD	Raw.RSD	Raw.RSD	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.Intensity	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityPerRun	Raw.RawIntensityAverage	Raw.RawIntensityAverage	Raw.RawIntensityAverage	Raw.RawIntensityAverage	Raw.RawIntensityAverage	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	ExtCal.Average	ExtCal.Average	ExtCal.Average	ExtCal.Average	ExtCal.Average	ExtCal.STD	ExtCal.STD	ExtCal.STD	ExtCal.STD	ExtCal.STD	ExtCal.RSD	ExtCal.RSD	ExtCal.RSD	ExtCal.RSD	ExtCal.RSD	ExtCal.Average.RelativeWeightPercentage	ExtCal.Average.RelativeWeightPercentage	ExtCal.Average.RelativeWeightPercentage	ExtCal.Average.RelativeWeightPercentage	ExtCal.Average.RelativeWeightPercentage	ExtCal.Average.RelativeAtomicPercentage	ExtCal.Average.RelativeAtomicPercentage	ExtCal.Average.RelativeAtomicPercentage	ExtCal.Average.RelativeAtomicPercentage	ExtCal.Average.RelativeAtomicPercentage	ExtCal.MQL	ExtCal.MQL	ExtCal.MQL	ExtCal.MQL	ExtCal.MQL	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.Concentration	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeWeightPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	ExtCal.PerRun.RelativeAtomicPercentage	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	MeasuredConcentration	StandardConcentrationAbsoluteDifference	StandardConcentrationAbsoluteDifference	StandardConcentrationAbsoluteDifference	StandardConcentrationAbsoluteDifference	StandardConcentrationAbsoluteDifference	StandardConcentrationRelativeDifference	StandardConcentrationRelativeDifference	StandardConcentrationRelativeDifference	StandardConcentrationRelativeDifference	StandardConcentrationRelativeDifference	MeasuredConcentration.Average	MeasuredConcentration.Average	MeasuredConcentration.Average	MeasuredConcentration.Average	MeasuredConcentration.Average	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	MainRuns	ExtCal.RSE	ExtCal.RSE	ExtCal.RSE	ExtCal.RSE	ExtCal.RSE	ExtCal.LOD	ExtCal.LOD	ExtCal.LOD	ExtCal.LOD	ExtCal.LOD	ExtCal.BEC	ExtCal.BEC	ExtCal.BEC	ExtCal.BEC	ExtCal.BEC	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterC	ExtCal.ParameterC	ExtCal.ParameterC	ExtCal.ParameterC	ExtCal.ParameterC	
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
