				Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	
				matrix blank	STD0.05	STD0.08	STD0.12	STD0.2	STD0.75	STD2.25	matrix blank	0.4	0.2	0.15	0.1	0.05	matrix blank	
BlankCorrectedIntensity.Average	0	Sc 424.683 {79} (Axial)	Y [cps]															
BlankCorrectedIntensity.Average	0	Fe 259.940 {130} (Axial)	Y [cps]	0	327.60602250703317	478.66198512116216	777.44343886872082	1291.2257938180105	4754.7356619728334	14430.514113753703	44.44994831203001	5991.2048878655323	2976.2834647931118	2197.0898687441181	1637.7424033528246	756.26803124420462	5.5667594559722362	
ExtCal.Average	0	Fe 238.204 {141} (Axial)	Y [ppm]	0	0.048691217879408749	0.071816361155381508	0.11841532349713835	0.1981905930246507	0.73491459908852741	2.2555938770989408	0.0082480419556406146	0.95216046041432645	0.47498554712752555	0.3530319645609567	0.26328498474380319	0.12208977541351256	0.0018378203584657065	
ExtCal.Average	0	Fe 239.562 {141} (Axial)	Y [ppm]	0	0.050154186175280405	0.07305011355575726	0.12002179179645375	0.1993869161740833	0.73791824432144448	2.2543242667179118	0.0081469541658845627	0.9492494180589891	0.4712517043944679	0.35019882700077321	0.26153961287990507	0.12067519028594968	0.0017387863344940808	
ExtCal.Average	0	Fe 240.488 {140} (Axial)	Y [ppm]	0	0.049192271260100492	0.072129772477916548	0.11803500569810527	0.19817168607996796	0.73516270392443583	2.2555108616869646	0.0098840650753259755	0.953381458513315	0.47706313654372517	0.35176836794903671	0.26248374052594659	0.12333953988307321	0.0022665041180125606	
ExtCal.Average	0	Sc 424.683 {79} (Axial)	Y [%]	100	100.94391173880813	100.93386276746992	99.9093753834782	101.9820907196395	101.46475876295224	100.95795804200512	101.21944046512806	101.79436985318438	100.65307931702453	101.27998673515413	100.48799568539296	99.787542548581811	100.27399331782881	
ExtCal.Average	0	Fe 259.940 {130} (Axial)	Y [ppm]	0	0.05113815268618542	0.074717459382704424	0.12135619784245019	0.20155582394761629	0.74219758355998378	2.2525527108508756	0.006938481247318465	0.93520609903717666	0.46458742453885016	0.34295803329041591	0.25564585303525372	0.11805079087829258	0.00086895165372200456	
ExtCal.STD	0	Fe 238.204 {141} (Axial)	Y [ppm]	0.00035747313570072916	0.00062905373021777836	0.00091541353778823832	0.00018869108324383123	0.00047371763397406819	0.0015335944872536746	0.0052961027342063715	0.0019746900895975775	0.00081666800335458765	0.0015269040360150047	0.00080422773112657586	0.00241653877632923	0.00012002767551306615	0.000342092670554746	
ExtCal.STD	0	Fe 239.562 {141} (Axial)	Y [ppm]	0.00024593638487815884	0.00063303242040593766	0.00094780036413135088	0.00076354090270368269	0.00013851901023718529	0.0012994480782743134	0.006924703186111456	0.0016916079401330141	0.003533812555083823	0.00057562205487573289	3.913441803168561E-05	0.00090263024861821062	6.0853590302420424E-05	0.00022560223933741017	
ExtCal.STD	0	Fe 240.488 {140} (Axial)	Y [ppm]	0.00048637999195964	0.0011698481040679914	0.0010070146049009231	0.00056565069325859182	0.0013462892960086458	0.00048477495164433808	0.0046592567031637066	0.002140131048488612	0.0019352823000691583	0.0015803956358829837	0.00038669716138957074	0.0016170777175957007	0.00086386673930098992	0.00059715546423208792	
ExtCal.STD	0	Sc 424.683 {79} (Axial)	Y [%]	0.0043844667610518744	0.36193435125703255	0.46850909309660232	0.13328881107399321	0.2158325712817018	0.10301567347921121	0.49016256847368633	0.2876861721727102	0.2263675223977252	0.33658944700766663	0.27431114704428106	0.26496311674943906	0.61426010580722856	0.13902624011521397	
ExtCal.STD	0	Fe 259.940 {130} (Axial)	Y [ppm]	0.00073558434619235068	0.0011891250196060341	0.00074490370261606558	0.00071870543513945424	0.00067775532133388045	0.00053377505355941136	0.0065578978565213608	0.0011753448257032656	0.0015511333251686371	0.0016842628363679803	0.00097996391768202622	0.0031195313433372246	0.00012838142260146527	0.00057995496292647341	
ExtCal.RSD	0	Fe 238.204 {141} (Axial)	Y [%]	0.081362268421136447	1.2919244118636057	1.2746587588970908	0.15934684605948923	0.2390212505772904	0.20867655767836213	0.23479859508299508	23.941319651594885	0.085769997527435651	0.32146326246113271	0.2278059246353917	0.91784147078524458	0.0983109970565003	18.614042932919737	
ExtCal.RSD	0	Fe 239.562 {141} (Axial)	Y [%]	0.038010501979679791	1.2621726493449548	1.2974659695880135	0.63616855845526776	0.069472467348983574	0.176096483353549	0.30717422902931285	20.763685491402864	0.37227439784052851	0.12214747437685665	0.01117491408147955	0.34512181106297057	0.050427590093889967	12.974695904948646	
ExtCal.RSD	0	Fe 240.488 {140} (Axial)	Y [%]	0.1101112340712764	2.3781136225292507	1.3961150441854415	0.47922282878126876	0.67935501919551688	0.065941178606656575	0.20657212440461972	21.652336687170493	0.202991392667422	0.33127599154543619	0.10992948673702078	0.61606776646641548	0.7003972449710304	26.346983422016379	
ExtCal.RSD	0	Sc 424.683 {79} (Axial)	Y [%]	0.0043844667610518744	0.35854995613161489	0.46417434174291661	0.1334097131149064	0.2116377196806549	0.1015285255049808	0.48551157133125317	0.28422027512770465	0.22237725202701267	0.33440551376229544	0.2708443749717318	0.263676387355743	0.61556792573399077	0.13864635835790035	
ExtCal.RSD	0	Fe 259.940 {130} (Axial)	Y [%]	0.1274130790859227	2.3253186850593197	0.996960695358568	0.592228042668664	0.33626183955370442	0.071918188011221434	0.29113182679060112	16.939511455154609	0.16586005232061429	0.36252871847312285	0.28573872677074613	1.2202550154048613	0.1087510059410134	66.741913712038681	
ExtCal.Average.RelativeWeightPercentage	0	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.Average.RelativeWeightPercentage	0	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.Average.RelativeWeightPercentage	0	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.Average.RelativeWeightPercentage	0	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.Average.RelativeWeightPercentage	0	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.Average.RelativeAtomicPercentage	0	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.Average.RelativeAtomicPercentage	0	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.Average.RelativeAtomicPercentage	0	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.Average.RelativeAtomicPercentage	0	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.Average.RelativeAtomicPercentage	0	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.MQL	0	Fe 238.204 {141} (Axial)	Y [ppm]								0.003574731357007289	0.003574731357007289	0.003574731357007289	0.003574731357007289	0.003574731357007289	0.003574731357007289	0.003574731357007289	
ExtCal.MQL	0	Fe 239.562 {141} (Axial)	Y [ppm]								0.0024593638487815862	0.0024593638487815862	0.0024593638487815862	0.0024593638487815862	0.0024593638487815862	0.0024593638487815862	0.0024593638487815862	
ExtCal.MQL	0	Fe 240.488 {140} (Axial)	Y [ppm]								0.0048637999195964045	0.0048637999195964045	0.0048637999195964045	0.0048637999195964045	0.0048637999195964045	0.0048637999195964045	0.0048637999195964045	
ExtCal.MQL	0	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.MQL	0	Fe 259.940 {130} (Axial)	Y [ppm]								0.0073558434619235107	0.0073558434619235107	0.0073558434619235107	0.0073558434619235107	0.0073558434619235107	0.0073558434619235107	0.0073558434619235107	
ExtCal.Concentration	0	Fe 238.204 {141} (Axial)	Y [ppm]	0	0.04855132044734866	0.070796134659592544	0.11863282121874433	0.19765267110316914	0.73527539235765416	2.25880019854836	0.0099926714767003214	0.95210217798980756	0.47600022983780949	0.35390276081867134	0.26440329925909661	0.12219337331498663	0.002228079046308212	
ExtCal.Concentration	1	Fe 238.204 {141} (Axial)	Y [ppm]		0.048143890217405304	0.0720870263543518	0.11829537728317106	0.19854550979688879	0.73323277539478016	2.2494809124712312	0.0086471837714986888	0.95137449488699466	0.47572690516906696	0.35231716054158674	0.26493980335348838	0.12211770882132771	0.0016956156087314731	
ExtCal.Concentration	2	Fe 238.204 {141} (Axial)	Y [ppm]		0.049378442973472284	0.072565922452200185	0.11831777198949965	0.19837359817389422	0.7362356295131478	2.2585005202772312	0.0061042706187228362	0.95300470836617734	0.47322950637570022	0.35287597232261214	0.26051185161882462	0.1219582441042233	0.0015897664203574353	
ExtCal.Concentration	0	Fe 239.562 {141} (Axial)	Y [ppm]	0	0.050427333886660278	0.07321396814781464	0.11955619589983163	0.19927677875401997	0.73790584446103547	2.26002325282892	0.0099979630318053868	0.94858332487844343	0.47135547927903182	0.35017493367671465	0.26237379870525396	0.12068070958995708	0.0019914299027100021	
ExtCal.Concentration	1	Fe 239.562 {141} (Axial)	Y [ppm]		0.049430438758272396	0.072031068719212	0.12090298010241061	0.19934153674962043	0.73662504054581812	2.2466175437733	0.0066812071421994326	0.9460960522983517	0.47176837990397774	0.35024399014178714	0.26166366862728907	0.12073309621247177	0.0016674626501114638	
ExtCal.Concentration	2	Fe 239.562 {141} (Axial)	Y [ppm]		0.050604785880908561	0.073905303800245126	0.11960619938711903	0.19954243301860952	0.73922384795748	2.256332003551516	0.0077616923236488687	0.953068877000172	0.47063125400039407	0.35017755718381782	0.26058137130717229	0.12061176505542016	0.0015574664506607767	
ExtCal.Concentration	0	Fe 240.488 {140} (Axial)	Y [ppm]	0	0.049386555397245409	0.072520526232340038	0.11832370466362256	0.19971665136743277	0.73518064144329864	2.2564213326213185	0.012316243591684687	0.95204052718415866	0.47888710706034232	0.35212988678978197	0.26320852377781018	0.12277900476642206	0.0028766090990672614	
ExtCal.Concentration	1	Fe 240.488 {140} (Axial)	Y [ppm]		0.04793744406934157	0.070985943154855929	0.11839805190636679	0.19724984961491165	0.73563826115791353	2.2504635727538256	0.0090468447300007734	0.952503781755875	0.47620114160293037	0.35181457282188516	0.26361163654779118	0.12433438146172084	0.002239702561951606	
ExtCal.Concentration	2	Fe 240.488 {140} (Axial)	Y [ppm]		0.050252814313714478	0.072882848046553692	0.11738326052432642	0.19754855725755946	0.73466920917209533	2.2596476796857488	0.0082891069042924682	0.95560006659991159	0.47610116096790278	0.35136064423544316	0.26063106125223839	0.12290523342107675	0.0016832006930188144	
ExtCal.Concentration	0	Sc 424.683 {79} (Axial)	Y [%]	100	100.52960700052955	101.4728112989045	99.969793222499163	101.79676164130838	101.55716779905761	101.51012060839386	100.97012004401931	101.67717912993048	100.93462384736431	101.59129752602456	100.77100976706477	99.078284146328073	100.32549474603816	
ExtCal.Concentration	1	Sc 424.683 {79} (Axial)	Y [%]		101.19860527431703	100.70502876088774	99.756577024359132	101.93045159159675	101.48342069629727	100.57418869660349	101.53421335114128	102.05530652543722	100.28026833974957	101.17493567757951	100.44715008415821	100.13670670574473	100.37992023132259	
ExtCal.Concentration	2	Sc 424.683 {79} (Axial)	Y [%]		101.10352294157778	100.62374824261748	100.0017559035763	102.21905892601339	101.35368779350185	100.78956482101795	101.15398800022362	101.65062390418544	100.7443457639597	101.07372700185829	100.24582720495587	100.14763679367266	100.11656497612569	
ExtCal.Concentration	0	Fe 259.940 {130} (Axial)	Y [ppm]	0	0.051229676275622492	0.0747587411975303	0.12201791349196384	0.20225385531781803	0.74281181205130031	2.2503933371895788	0.0082942147715273518	0.93634650959334631	0.46292980477321954	0.34388966422352613	0.25841236419914815	0.11819856907361849	0.000985638997247638	
ExtCal.Concentration	1	Fe 259.940 {130} (Axial)	Y [ppm]		0.049905910429476279	0.073952773191054963	0.12145908741179562	0.20151326613932258	0.74184621631280478	2.2473467908421059	0.0063147016168587358	0.93343981164871115	0.46453534632639493	0.34304843462811541	0.2562604182128112	0.11798705034753797	0.00023952496967573252	
ExtCal.Concentration	2	Fe 259.940 {130} (Axial)	Y [ppm]		0.052278871353457511	0.075440863759528035	0.12059159262359108	0.2009003503857083	0.74193472231584612	2.2599180045209422	0.0062065273535693074	0.93583197586947275	0.46629712251693606	0.34193600101960608	0.25226477669380176	0.11796675321372128	0.0013816909942426432	
ExtCal.PerRun.RelativeWeightPercentage	0	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	1	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	2	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	0	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	1	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	2	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	0	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	1	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	2	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	0	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	1	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	2	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	0	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	1	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.PerRun.RelativeWeightPercentage	2	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	0	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	1	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	2	Fe 238.204 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	0	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	1	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	2	Fe 239.562 {141} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	0	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	1	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	2	Fe 240.488 {140} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	0	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	1	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	2	Sc 424.683 {79} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	0	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	1	Fe 259.940 {130} (Axial)	Y [%]															
ExtCal.PerRun.RelativeAtomicPercentage	2	Fe 259.940 {130} (Axial)	Y [%]															
MeasuredConcentration	0	Fe 238.204 {141} (Axial)	Y [ppm]	0	0.04855132044734866	0.070796134659592544	0.11863282121874433	0.19765267110316914	0.73527539235765416	2.25880019854836	0.0099926714767003214	0.95210217798980756	0.47600022983780949	0.35390276081867134	0.26440329925909661	0.12219337331498663	0.002228079046308212	
MeasuredConcentration	1	Fe 238.204 {141} (Axial)	Y [ppm]		0.048143890217405304	0.0720870263543518	0.11829537728317106	0.19854550979688879	0.73323277539478016	2.2494809124712312	0.0086471837714986888	0.95137449488699466	0.47572690516906696	0.35231716054158674	0.26493980335348838	0.12211770882132771	0.0016956156087314731	
MeasuredConcentration	2	Fe 238.204 {141} (Axial)	Y [ppm]		0.049378442973472284	0.072565922452200185	0.11831777198949965	0.19837359817389422	0.7362356295131478	2.2585005202772312	0.0061042706187228362	0.95300470836617734	0.47322950637570022	0.35287597232261214	0.26051185161882462	0.1219582441042233	0.0015897664203574353	
MeasuredConcentration	0	Fe 239.562 {141} (Axial)	Y [ppm]	0	0.050427333886660278	0.07321396814781464	0.11955619589983163	0.19927677875401997	0.73790584446103547	2.26002325282892	0.0099979630318053868	0.94858332487844343	0.47135547927903182	0.35017493367671465	0.26237379870525396	0.12068070958995708	0.0019914299027100021	
MeasuredConcentration	1	Fe 239.562 {141} (Axial)	Y [ppm]		0.049430438758272396	0.072031068719212	0.12090298010241061	0.19934153674962043	0.73662504054581812	2.2466175437733	0.0066812071421994326	0.9460960522983517	0.47176837990397774	0.35024399014178714	0.26166366862728907	0.12073309621247177	0.0016674626501114638	
MeasuredConcentration	2	Fe 239.562 {141} (Axial)	Y [ppm]		0.050604785880908561	0.073905303800245126	0.11960619938711903	0.19954243301860952	0.73922384795748	2.256332003551516	0.0077616923236488687	0.953068877000172	0.47063125400039407	0.35017755718381782	0.26058137130717229	0.12061176505542016	0.0015574664506607767	
MeasuredConcentration	0	Fe 240.488 {140} (Axial)	Y [ppm]	0	0.049386555397245409	0.072520526232340038	0.11832370466362256	0.19971665136743277	0.73518064144329864	2.2564213326213185	0.012316243591684687	0.95204052718415866	0.47888710706034232	0.35212988678978197	0.26320852377781018	0.12277900476642206	0.0028766090990672614	
MeasuredConcentration	1	Fe 240.488 {140} (Axial)	Y [ppm]		0.04793744406934157	0.070985943154855929	0.11839805190636679	0.19724984961491165	0.73563826115791353	2.2504635727538256	0.0090468447300007734	0.952503781755875	0.47620114160293037	0.35181457282188516	0.26361163654779118	0.12433438146172084	0.002239702561951606	
MeasuredConcentration	2	Fe 240.488 {140} (Axial)	Y [ppm]		0.050252814313714478	0.072882848046553692	0.11738326052432642	0.19754855725755946	0.73466920917209533	2.2596476796857488	0.0082891069042924682	0.95560006659991159	0.47610116096790278	0.35136064423544316	0.26063106125223839	0.12290523342107675	0.0016832006930188144	
MeasuredConcentration	0	Sc 424.683 {79} (Axial)	Y [%]	100	100.52960700052955	101.4728112989045	99.969793222499163	101.79676164130838	101.55716779905761	101.51012060839386	100.97012004401931	101.67717912993048	100.93462384736431	101.59129752602456	100.77100976706477	99.078284146328073	100.32549474603816	
MeasuredConcentration	1	Sc 424.683 {79} (Axial)	Y [%]		101.19860527431703	100.70502876088774	99.756577024359132	101.93045159159675	101.48342069629727	100.57418869660349	101.53421335114128	102.05530652543722	100.28026833974957	101.17493567757951	100.44715008415821	100.13670670574473	100.37992023132259	
MeasuredConcentration	2	Sc 424.683 {79} (Axial)	Y [%]		101.10352294157778	100.62374824261748	100.0017559035763	102.21905892601339	101.35368779350185	100.78956482101795	101.15398800022362	101.65062390418544	100.7443457639597	101.07372700185829	100.24582720495587	100.14763679367266	100.11656497612569	
MeasuredConcentration	0	Fe 259.940 {130} (Axial)	Y [ppm]	0	0.051229676275622492	0.0747587411975303	0.12201791349196384	0.20225385531781803	0.74281181205130031	2.2503933371895788	0.0082942147715273518	0.93634650959334631	0.46292980477321954	0.34388966422352613	0.25841236419914815	0.11819856907361849	0.000985638997247638	
MeasuredConcentration	1	Fe 259.940 {130} (Axial)	Y [ppm]		0.049905910429476279	0.073952773191054963	0.12145908741179562	0.20151326613932258	0.74184621631280478	2.2473467908421059	0.0063147016168587358	0.93343981164871115	0.46453534632639493	0.34304843462811541	0.2562604182128112	0.11798705034753797	0.00023952496967573252	
MeasuredConcentration	2	Fe 259.940 {130} (Axial)	Y [ppm]		0.052278871353457511	0.075440863759528035	0.12059159262359108	0.2009003503857083	0.74193472231584612	2.2599180045209422	0.0062065273535693074	0.93583197586947275	0.46629712251693606	0.34193600101960608	0.25226477669380176	0.11796675321372128	0.0013816909942426432	
StandardConcentrationAbsoluteDifference	0	Fe 238.204 {141} (Axial)	Y [ppm]		0.0013087821205912537	0.0081836388446184932	0.0015846765028616483	0.0018094069753493147	0.015085400911472591	0.0055938770989407693								
StandardConcentrationAbsoluteDifference	0	Fe 239.562 {141} (Axial)	Y [ppm]		0.0001541861752804019	0.0069498864442427422	2.1791796453757284E-05	0.0006130838259167104	0.012081755678555517	0.0043242667179117511								
StandardConcentrationAbsoluteDifference	0	Fe 240.488 {140} (Axial)	Y [ppm]		0.00080772873989951033	0.0078702275220834533	0.0019649943018947291	0.0018283139200320486	0.014837296075564166	0.0055108616869645743								
StandardConcentrationAbsoluteDifference	0	Sc 424.683 {79} (Axial)	Y [%]		0	0	0	0	0	0								
StandardConcentrationAbsoluteDifference	0	Fe 259.940 {130} (Axial)	Y [ppm]		0.0011381526861854174	0.005282540617295578	0.0013561978424501964	0.001555823947616275	0.0078024164400162244	0.0025527108508756058								
StandardConcentrationRelativeDifference	0	Fe 238.204 {141} (Axial)	Y [%]		2.6175642411825075	10.229548555773116	1.3205637523847069	0.90470348767465736	2.0113867881963454	0.24861675995292309								
StandardConcentrationRelativeDifference	0	Fe 239.562 {141} (Axial)	Y [%]		0.30837235056080381	8.6873580553034273	0.01815983037813107	0.3065419129583552	1.6109007571407357	0.19218963190718893								
StandardConcentrationRelativeDifference	0	Fe 240.488 {140} (Axial)	Y [%]		1.6154574797990207	9.8377844026043153	1.6374952515789409	0.91415696001602431	1.9783061434085554	0.24492718608731442								
StandardConcentrationRelativeDifference	0	Sc 424.683 {79} (Axial)	Y [%]		0	0	0	0	0	0								
StandardConcentrationRelativeDifference	0	Fe 259.940 {130} (Axial)	Y [%]		2.2763053723708349	6.6031757716194726	1.1301648687084969	0.77791197380813748	1.0403221920021632	0.11345381559447137								
MeasuredConcentration.Average	0	Fe 238.204 {141} (Axial)	Y [ppm]	0	0.048691217879408749	0.071816361155381508	0.11841532349713835	0.19819059302465072	0.73491459908852741	2.2555938770989408	0.0082480419556406163	0.95216046041432656	0.47498554712752555	0.3530319645609567	0.26328498474380319	0.12208977541351254	0.0018378203584657068	
MeasuredConcentration.Average	0	Fe 239.562 {141} (Axial)	Y [ppm]	0	0.050154186175280412	0.07305011355575726	0.12002179179645377	0.1993869161740833	0.73791824432144459	2.2543242667179118	0.0081469541658845627	0.949249418058989	0.4712517043944679	0.35019882700077321	0.26153961287990507	0.12067519028594967	0.0017387863344940808	
MeasuredConcentration.Average	0	Fe 240.488 {140} (Axial)	Y [ppm]	0	0.049192271260100486	0.072129772477916548	0.11803500569810525	0.19817168607996796	0.73516270392443583	2.2555108616869641	0.0098840650753259755	0.953381458513315	0.47706313654372517	0.35176836794903676	0.26248374052594659	0.12333953988307321	0.0022665041180125606	
MeasuredConcentration.Average	0	Sc 424.683 {79} (Axial)	Y [%]	100	100.94391173880813	100.9338627674699	99.909375383478192	101.9820907196395	101.46475876295224	100.9579580420051	101.21944046512807	101.79436985318438	100.65307931702453	101.27998673515413	100.48799568539296	99.787542548581811	100.27399331782881	
MeasuredConcentration.Average	0	Fe 259.940 {130} (Axial)	Y [ppm]	0	0.051138152686185427	0.074717459382704438	0.12135619784245018	0.20155582394761631	0.74219758355998378	2.2525527108508756	0.006938481247318465	0.93520609903717666	0.46458742453885016	0.34295803329041591	0.25564585303525372	0.11805079087829258	0.00086895165372200467	
MainRuns	0	Fe 238.204 {141} (Axial)	X[0] [Wavelength]	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	
MainRuns	0	Fe 238.204 {141} (Axial)	X[1] [Wavelength]	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	
MainRuns	0	Fe 238.204 {141} (Axial)	X[2] [Wavelength]	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	
MainRuns	0	Fe 238.204 {141} (Axial)	X[3] [Wavelength]	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	
MainRuns	0	Fe 238.204 {141} (Axial)	X[4] [Wavelength]	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	
MainRuns	0	Fe 238.204 {141} (Axial)	X[5] [Wavelength]	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	
MainRuns	0	Fe 238.204 {141} (Axial)	X[6] [Wavelength]	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	
MainRuns	0	Fe 238.204 {141} (Axial)	X[7] [Wavelength]	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	
MainRuns	0	Fe 238.204 {141} (Axial)	X[8] [Wavelength]	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	
MainRuns	0	Fe 238.204 {141} (Axial)	X[9] [Wavelength]	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	
MainRuns	0	Fe 238.204 {141} (Axial)	X[10] [Wavelength]	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	
MainRuns	0	Fe 238.204 {141} (Axial)	X[11] [Wavelength]	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	
MainRuns	0	Fe 238.204 {141} (Axial)	X[12] [Wavelength]	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	
MainRuns	1	Fe 238.204 {141} (Axial)	X[0] [Wavelength]	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	
MainRuns	1	Fe 238.204 {141} (Axial)	X[1] [Wavelength]	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	
MainRuns	1	Fe 238.204 {141} (Axial)	X[2] [Wavelength]	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	
MainRuns	1	Fe 238.204 {141} (Axial)	X[3] [Wavelength]	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	
MainRuns	1	Fe 238.204 {141} (Axial)	X[4] [Wavelength]	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	
MainRuns	1	Fe 238.204 {141} (Axial)	X[5] [Wavelength]	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	
MainRuns	1	Fe 238.204 {141} (Axial)	X[6] [Wavelength]	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	
MainRuns	1	Fe 238.204 {141} (Axial)	X[7] [Wavelength]	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	
MainRuns	1	Fe 238.204 {141} (Axial)	X[8] [Wavelength]	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	
MainRuns	1	Fe 238.204 {141} (Axial)	X[9] [Wavelength]	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	
